id,created_at,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_screen_name,place_country_code,place_full_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,text
1071857754107756544,2018-12-09 20:02:57,Twitter Web Client,,,,715028978495528961,ghoh50,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857754095214598,2018-12-09 20:02:57,Twitter Web Client,,,,788010913,sdeer47,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857745844932610,2018-12-09 20:02:55,Twitter Web Client,,,,742647356,Meeroo67,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857744922247168,2018-12-09 20:02:55,Twitter Web Client,,,,1399241940,meeroo_992,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857744905408512,2018-12-09 20:02:55,Twitter Web Client,,,,2254784967,meeroo_59,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857744641175553,2018-12-09 20:02:55,Twitter Web Client,,,,4714466728,Meeroo357,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857744154632197,2018-12-09 20:02:55,Twitter Web Client,,,,2147803127,mnoosh588,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857706997288961,2018-12-09 20:02:46,Twitter Web Client,,,,741408417877766144,oaooo140,,,False,9,9,False,False,en,👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857705609035777,2018-12-09 20:02:45,Twitter Lite,,,,3434907844,AyoubelKun,,,False,1,3,False,False,en,#LiveStreaming | #rivervsboca | #CopaLibertadoresFinal 2018 Watch Link : https://t.co/bHfvA1X2u9 https://t.co/I1gMOHwRAS
1071857582543912960,2018-12-09 20:02:16,Twitter Web Client,,,,290642581,bukaleeed1o,,,False,9,0,False,False,en,RT @oaooo143: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/dMrYPIXdai     🔗 LIVE STREAM…
1071857582250360839,2018-12-09 20:02:16,Twitter Web Client,,,,715028978495528961,ghoh50,,,False,9,0,False,False,en,RT @oaooo143: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/dMrYPIXdai     🔗 LIVE STREAM…
1071857581981872129,2018-12-09 20:02:16,Twitter Web Client,,,,736648028463980547,AB_azl,,,False,9,0,False,False,en,RT @oaooo143: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/dMrYPIXdai     🔗 LIVE STREAM…
1071857581893783552,2018-12-09 20:02:16,Twitter Web Client,,,,788010913,sdeer47,,,False,9,0,False,False,en,RT @oaooo143: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/dMrYPIXdai     🔗 LIVE STREAM…
1071857577686917123,2018-12-09 20:02:15,Twitter Web Client,,,,742647356,Meeroo67,,,False,9,0,False,False,en,RT @oaooo143: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/dMrYPIXdai     🔗 LIVE STREAM…
1071857576105644032,2018-12-09 20:02:14,Twitter Web Client,,,,2254784967,meeroo_59,,,False,9,0,False,False,en,RT @oaooo143: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/dMrYPIXdai     🔗 LIVE STREAM…
1071857575992401925,2018-12-09 20:02:14,Twitter Web Client,,,,1399241940,meeroo_992,,,False,9,0,False,False,en,RT @oaooo143: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/dMrYPIXdai     🔗 LIVE STREAM…
